customer_id,customer_name,card_last_four,home_city,home_state,account_age_days
CU55351-95918,William,7944,Stephaniebury,ME,1792.0
CU6103-115016,Patricia,9396,West Pedro,MT,1899.0
CU14593-337378, Gabrielle ,7789,North Patrick,WV,2035.0
CU11555-47691,Debra,5314,Blakehaven,CA,1263.0
CU53660-460688,Sara,8132,South Marieside,NV,1863.0
CU22894-483129,Derek,5296,North Clifford,CT,2271.0
CU36899-510782,,1903,Robertsmouth,NV,1967.0
CU61559-612818,Krista,7469,Kimberlyville,ND,2199.0
CU55759-610835,Erica,9792,Rodriguezburgh,GA,1911.0
CU33020-254410,Carmen,3360,West Amy,ME,2614.0
CU11721-93606,Kim,3419,Jonesmouth,NJ,2278.0
CU68547-569352,William,4518,South Kaitlynshire,OH,1907.0
CU42580-109099, Billy ,3334,Bakermouth,IN,1769.0
CU4219-323789, Claudia ,8201,Lake Adamstad,OR,2049.0
CU52444-143178,Lisa,6450,Elizabethtown,KS,2188.0
CU29636-384840,Trevor,7549,Anitaland,NJ,1952.0
CU80886-909403,Rebecca,1483,North Tabithaborough,AK,1859.0
CU12463-183756,Katherine,2018, Port Jennifer ,IA,1793.0
CU55391-359719,Kimberly,4640,Jessicaside,IA,2054.0
CU5459-571198,Lisa,1910,Harmonberg,WV,1933.0
CU20037-707536,Erin,9641,Brianburgh,SC,1897.0
CU66388-585829,Teresa,6070,West Aaronmouth,PR,2257.0
CU71745-660381,Cassie,4810, Ronaldshire ,AZ,1775.0
CU27464-635498, Timothy ,8213,Martinfurt,RI,1886.0
CU42565-567756,David,7271, North Amy ,CO,1642.0
CU88683-388245,Elizabeth,8578,New Tiffany,AR,1637.0
CU21625-55631, Charles ,5537,Port Lisaland,KS,1898.0
CU1685-795078,Cory,4713,Stephenchester,MT,2081.0
CU83611-829157,Ronald,1323,Lake Janeville,AR,1933.0
CU17964-115322,Kara,7313,Mortontown,MO,1943.0
CU28459-719051,James,4545,Harrisonville,OH,2002.0
CU16949-254289,Melissa,7403,East Stephanie,WA,1985.0
CU28509-187608,Brittney,4994,Lake Carlshire,WI,1711.0
CU82292-726623,Matthew,5112, Joneshaven ,DC,1719.0
CU83374-640140,Caleb,3155,East Melissa,IA,2003.0
CU86362-816507,Kelly,7095,North Ryanfort,MS,2022.0
CU54481-743473,Nicole,4020,North Joseph,AK,2291.0
CU44483-399631,Christopher,1290,Danielbury,HI,1428.0
CU67969-869224,David,5963,Brandonview,PA,2243.0
CU58624-400790,Lisa,5794,Brownhaven,UT,2043.0
CU28300-231907,Nicholas,9776,Lake Jason,PA,2149.0
CU15110-148684,Christopher,8229,Stephaniebury,MT,1910.0
CU85226-483898,Debra,6461,Nunezhaven,UT,1776.0
CU21839-471717,Wendy,7093,Kruegerland,KY,1337.0
CU14752-576970,Michael,1600,Lake Christopher,AS,1903.0
CU14063-881034,Jessica,8937,Taylormouth,AS,3298.0
CU17310-868018,Nicole,9876,Parkerview,KS,1918.0
CU46351-331829,Kevin,7641,Scottview,CO,1795.0
CU63047-742370,William,5334,West William,OR,1823.0
CU47085-233326,Teresa,7766,Natalietown,,1730.0
CU80096-336990,Caitlin,9292,West Michelleborough,IN,1775.0
CU99720-107552, Kevin ,8740,West Alexander,PR,1399.0
CU34833-851739,Erin,9853, Espinozafurt ,SD,1655.0
CU83065-40672,Mike,7759,Lake James,PR,1614.0
CU3506-460436,Angela,5608,New Katherine,MP,2026.0
CU62173-679708,Nicholas,8571,West William,WA,1901.0
CU16135-351304,Linda,7695,Maryshire,MO,
CU91298-583702,Heather,5704,North Sandrahaven,MS,1953.0
CU85332-847182,Kelly,8865,East Christopher,NY,1879.0
CU63306-213882,Heidi,7742,South Christinachester,NH,1994.0
CU45996-716957,Thomas,2203,Heatherborough,OK,1958.0
CU20090-791410,Brittany,3041,East Christian,VI,2077.0
CU10564-135504,Kristy,9489,North Robin,GA,2910.0
CU18064-984346,Stephen,2034,East Julie,DE,1806.0
CU53268-208697,Samantha,6714,Leslietown,CT,2065.0
CU48576-447320,Adrienne,2747,South Natalie,AR,1633.0
CU63821-470882,Diana,1608,Port Mary,MN,1858.0
CU84775-184856,Todd,2370,West Michaelshire,MT,1587.0
CU96822-881980,Stephanie,1967,West Rachelbury,ID,2067.0
CU47285-580399,Erika,5033, Dylanfort ,WI,1893.0
CU69272-992112,Ricardo,9388,South Samanthaside,MI,1873.0
CU23287-534609,Alexandra,8365,Susanview,MO,1640.0
CU82560-202184,Heidi,5449,Wardborough,UT,1939.0
CU45370-91314,Valerie,5653,Aguilarbury,NM,1941.0
CU172-755416, Amy ,6754,South Jennifer,GA,
CU43530-464676,James,6065,New Zachary,SD,1540.0
CU95757-523584,Julie,1317,Deborahchester,NE,1550.0
CU13598-351299,Douglas,9961,Sonyaland,PW,1759.0
CU28596-146477,Anthony,8318,South Kimberly,WY,1835.0
CU21973-813359,Diana,7642,New Christopherchester,VT,1794.0
CU15378-970989,Rebecca,4067,East David,WI,2101.0
CU25603-353295,Austin,3523,East Jennifer,WI,2032.0
CU62810-936467,Julie,4038,New Robertaton,IA,1627.0
CU27301-648775, Michelle ,4048,New Alan,CO,1815.0
CU94164-670217,Veronica,8764,Solischester,UT,1752.0
CU37904-739570,Anthony,7181,Port Gabrielle,KY,2024.0
CU3730-435585,Debbie,4056,West Jake,NY,1883.0
CU46356-821975,Anna,7424,,LA,1959.0
CU51623-62206,Chris,7852,New Tashastad,SC,1913.0
CU26185-642401,Luis,9026,Port Elizabethton,WY,1878.0
CU40732-816799,James,2477,Nobleland,KS,2480.0
CU49929-219798,Amanda,5391,,TN,1837.0
CU28140-773839, Danielle ,7209,North Richardport,IN,1576.0
CU83728-625448,Courtney,3002,North Patricia,NH,1947.0
CU41046-103092,Christina,1133,Lake Maureen,AZ,1676.0
CU90576-795056,Darrell,4469,South Timothy,TN,1729.0
CU8251-349946,Justin,3210,New Markview,NV,1789.0
CU53865-36798,Brooke,3028,West Paulamouth,MI,1879.0
CU14301-759664,James,2745,North Veronicabury,MP,1917.0
CU89846-825157,Christine,2728,Mayomouth,FL,1765.0
CU66479-169985,Sarah,8653,Gutierrezport,DE,1674.0
CU9832-430513,Becky,2563,Anitaland,HI,1754.0
CU15983-104516,Raven,8364,West Troyborough,UT,1883.0
CU80055-382868,Jamie,1371,Perezview,LA,2249.0
CU67948-448913,Andrew,9824,Lake David,VT,1779.0
CU46194-399435,Erika,2451,North Kayla,UT,1561.0
CU89251-799399, Marcus ,8422,East Tasha,VI,1494.0
CU74187-560893,Charles,4310, Suttonview ,NV,1988.0
CU97868-168423,Amanda,2012,Littlefort,WA,1952.0
CU56628-55230, Christopher ,7592,Moonton,WY,2098.0
CU34959-869571,Danielle,8399,Jesseton,OK,2123.0
CU33962-574156,Jasmine,4908,Grahamfort,VT,1773.0
CU86985-49676,Eric,9462,Lake Joseph,DE,1857.0
CU23477-767010,Joshua,9085,North Adrianstad,MH,1859.0
CU92830-410942,Ryan,4397,Aguilarborough,RI,1770.0
CU33186-829115,Joseph,2557,Palmerside,DE,1771.0
CU98193-744992,Susan,5224,Lake John,WI,1938.0
CU46438-730564,Corey,3561,West Michaelville,AR,1745.0
CU14105-551324, Erika ,4477,Lake Tammy,TX,3270.0
CU69255-942676,Edward,2098,Ruizborough,HI,1970.0
CU23002-66817,Erika,6426,Andersonland,LA,1877.0
CU22642-50435,,7145,Johnsonmouth,TN,1799.0
CU44146-532808,Martin,3316,Vasquezport,GU,1654.0
CU54281-879344,Sarah,2303,Port Christopher,AK,1740.0
CU75939-227130,Randall,4771,Cliffordhaven,DE,1712.0
CU44397-786401,Brandi,2910,Phillipsberg,SC,1957.0
CU5112-583769,Dana,3051,Robertshire,MH,1423.0
CU88919-967857,Andrew,8982,Lake Amber,MT,1983.0
CU62898-253417,Amanda,2735,South Zacharyberg,GA,1892.0
CU70706-853187,Joshua,8701,Jaredshire,MP,3130.0
CU99974-955953,Max,6797,Charlesview,FL,1873.0
CU96066-779270,Zachary,5255,Sierrafurt,NE,1546.0
CU18462-263961,Christopher,7458,Lake Haley,ND,2005.0
CU16652-295676,Joseph,5952,Alexshire,UT,1493.0
CU48533-399422,Kathleen,2179,Bradfordstad,NV,2009.0
CU14097-496616,Aaron,5160,Lake Chelsealand,ND,2009.0
CU38773-206935,Scott,1134,South Kevinton,CO,1943.0
CU34444-853555,Diana,8813,Carterside,PW,1818.0
CU32094-347715,Michelle,6401,Nielsenborough,MO,1912.0
CU95375-179105,Shawn,1563,Mitchellstad,DE,1883.0
CU60938-199359,Molly,3031,Hardyville,UT,2025.0
CU50352-149610,Pamela,7321,South Jeannestad,MP,1932.0
CU93233-392416,Carol,,New James,VA,1739.0
CU56881-937943,Luis,9679,New Christopherchester,OK,1988.0
CU81538-805205,,8156,Lake Haley,ID,1577.0
CU33033-518873, Audrey ,8496,Smithfort,SC,1546.0
CU16823-859280,Catherine,3280,Colemanbury,MS,1708.0
CU76608-20968,Cassandra,5606,South Cassandra,IL,1657.0
CU91216-534767,Mark,6510,South Mark,OR,1928.0
CU73754-211435,Angela,5621,Chapmanburgh,LA,1903.0
CU22144-471162,John,9317,East Luke,OR,1880.0
CU45816-685431,Brady,1192,Stokesview,MD,1784.0
CU92357-133724,William,7724,West Troyborough,WA,1990.0
CU26349-580233,Patricia,2659,East Tarahaven,AK,2187.0
CU18365-805771,Thomas,8273, Sheilamouth ,OR,1395.0
CU28570-996917,Brian,3372, West Garrettstad ,AS,1973.0
CU71952-847383,Steven,6716,Eduardoborough,PW,1985.0
CU45746-443030,,9291,Branditown,PA,1811.0
CU34039-202308,Ashley,9869,West Jane,MI,1754.0
CU5097-905015,Heather,2164,Lake Donald,MO,1991.0
CU93391-717557,Robert,9340,West Kennethton,NE,1912.0
CU89308-327047,Karen,9137,New Phillipside,ID,1725.0
CU58409-361866,Linda,9727,Rebeccamouth,VI,1774.0
CU45222-893389,Emily,6289,East Gloria,MH,1389.0
CU52575-685738,Kathryn,4956,New Triciaburgh,MI,2042.0
CU68567-34555,Christine,5231,Robertmouth,WA,2160.0
CU64383-394331,Melissa,9322,Claytonbury,WA,1858.0
CU58999-273673, Peter ,7700, West Meganmouth ,KY,1809.0
CU85913-153827,Greg,4126,East Douglaschester,MD,2140.0
CU91835-460137,Craig,7476,Pattersonhaven,MI,2118.0
CU5269-276079,Amanda,3813,South Raymond,MS,2039.0
CU31601-188982,Michelle,2233,Robertsonmouth,NE,1748.0
CU11329-870739,Nathan,6635,Jonesberg,TN,2107.0
CU48715-411999,Angela,3584,New Alan,NC,1959.0
CU50500-540922,Angelica,2575,Lopezview,WV,2064.0
CU11828-63049,Jacob,4569,Vaughnland,PR,1831.0
CU62389-971387,Angel,8048,Port Joshua,NH,2438.0
CU29167-956673,William,7722,South Kara,NY,1943.0
CU45142-509038,John,9324,Lake Vanessa,ME,1916.0
CU13292-982359, Peter ,6772, Carrillostad ,AZ,1606.0
CU62066-827829,Phillip,2935,East Loristad,MP,1609.0
CU55034-149439, Jennifer ,7947,North Michelle,TX,1908.0
CU62168-926438,Carrie,7155,Burgesshaven,MS,1625.0
CU18762-598897,Omar,2070,Nielsenborough,,1791.0
CU40114-359740,,1454,Annefort,AR,1972.0
CU96201-218520,Julie,4784,South Andreamouth,DC,1772.0
CU91568-840304,Leroy,2936,Lake Paul,NJ,1867.0
CU4211-806438,,2352,Lake Joseph,TN,2129.0
CU28247-612772,Andrew,8326, Lake Rachel ,AS,1758.0
CU82410-511127,Nicole,6668,North Danielmouth,NV,1867.0
CU12080-269518,Jonathan,9006,Jasonchester,VA,1530.0
CU38203-472877,Jeffrey,4198, Larsonstad ,MD,1783.0
CU73896-306634,William,1398,East Melissa,IL,2118.0
CU76596-945792,Amy,5684,Deborahchester,CO,3016.0
CU46296-695281,Elizabeth,2964,West Shawnhaven,NH,1952.0
CU45965-638966,Mitchell,2329,Jessicafurt,NC,1650.0
CU38835-724554,Nicholas,9579,South Frankport,TX,2262.0
CU60764-275478,Angela,1570,Silvamouth,MA,2009.0
CU40672-754984,Chelsea,3500,East Brianbury,AL,2192.0
CU32962-394366,Patrick,5871,West Paulmouth,MO,1896.0
CU68548-642831,Natalie,9982,West Kristinatown,MT,1970.0
CU8470-274235,Robert,1562,Powellport,WV,1857.0
CU68527-655143,,1588,Castanedaville,NJ,2153.0
CU42429-314757,Pamela,2782,North Makayla,NV,1169.0
CU22027-19615,Courtney,1059,Carpenterberg,CA,2079.0
CU71590-147061,Diane,5506,Leslieland,VT,1869.0
CU6232-758903,Brandon,1795,West Donnaburgh,TX,1870.0
CU61044-593373,Mark,1077,Morganchester,FM,1760.0
CU70231-844621,Calvin,9308,Brownstad,,1772.0
CU7150-547466,Andrea,8793,Port Mercedes,NC,1967.0
CU81922-64664,Michael,2281, Atkinstown ,WV,
CU82141-953581,Christopher,6016,Martinezmouth,,2137.0
CU29768-946763,David,5823,Williamsfort,WY,2234.0
CU99166-872398,Alexa,6242,Debraton,VI,1816.0
CU68157-283605,Steven,8445,Patriciachester,DE,1913.0
CU74971-694307,Amanda,8635,Lake Kathyton,WY,1546.0
CU32332-282408,Sheila,1265, Wattsfort ,KY,1605.0
CU95171-206277,Diana,6123,Melissahaven,VA,1913.0
CU79072-759935,Curtis,4859,South Donald,WY,1900.0
CU30447-986866, David ,2733,Emilyton,UT,1644.0
CU56941-787694,Darius,8952,West Michaelshire,OH,2214.0
CU79040-437636,Krista,4107,Port Carol,WI,2023.0
CU24759-760371,Diana,9824,New Lisa,MO,1793.0
CU82647-776780,Erin,2069,South Frankport,DC,2450.0
CU49328-365007,Brandy,6678,Robinville,VT,
CU30336-68245,Michael,3072,North William,NC,1610.0
CU69090-769755,Melissa,2408,New Tricia,HI,1664.0
CU88020-36437,Kristen,6393,North Teresa,MD,1979.0
CU82532-194079,Kelly,1519,South Donna,AS,1800.0
CU19550-820804,Cody,4850,Gregoryfort,NH,1576.0
CU25641-707705,Matthew,1884,West Zoe,AK,1902.0
CU50940-58636,Joshua,2028,East Melissa,PA,1780.0
CU63717-331449,Debra,5440,Garcialand,AS,1966.0
CU50729-590594,Anthony,3382,Zimmermanberg,NV,1944.0
CU42696-809109,Brent,2172,Terryborough,AR,1902.0
CU91437-380662,Leslie,2338,Kelseyfort,SC,1725.0
CU3991-935015,Barbara,2270,Robertsberg,NE,1600.0
CU49424-801393,Dustin,7303,West Sarahview,OH,2029.0
CU42717-982386,Neil,9618,South Gina,AL,1877.0
CU37792-337511,Daniel,6143,Romerobury,LA,1700.0
CU90302-813816,Anita,3567,New Stephaniestad,IA,1947.0
CU55217-844552,Andrew,7222,Brownstad,WV,1836.0
CU57585-699842,Cheryl,5198,Murrayland,TX,2047.0
CU18237-264172,Nicholas,9612,Blevinstown,VI,2124.0
CU11057-373354,Thomas,6348,Moorefurt,IN,1697.0
CU92466-908044,Latoya,8343,North Jonathanbury,PA,1965.0
CU37440-499599,Mallory,6892,Port Jessicafort,IA,1830.0
CU46000-571374,Terri,2028,Port Christopher,NE,2088.0
CU25415-777234,Stephanie,6609,West Paulamouth,MP,2005.0
CU11985-766093,,2976,Bensonberg,DC,2322.0
CU82345-656817,Steven,1966,Lauriestad,VT,2157.0
CU46051-947494, Willie ,5267,West Alexander,AZ,1675.0
CU39882-134770,David,2174,Shaneton,FL,1801.0
CU49148-625508,Sara,3714,Aprilside,MN,1776.0
CU29861-621868,Gregory,8160,Grahamport,OR,2117.0
CU98157-579035,Larry,2344,Clarkview,UT,1882.0
CU66189-802495,Katherine,7652,Branditown,MA,1965.0
CU64138-509866,Richard,2338, West Robertview ,NV,1827.0
CU61613-559370,Michael,5080,West Joshua,AS,1776.0
CU39422-447481,Ana,5165,Bobbystad,TX,1816.0
CU54283-824588,Tiffany,9007,Gomezhaven,MN,1912.0
CU48996-235437,Brooke,3087,Port Lindsey,OH,2045.0
CU19177-312734,James,8146,New Amyville,PA,3260.0
CU94865-379202,Jeffrey,4552,Ballburgh,PR,2018.0
CU39901-666015,Kevin,9763,Port Kimberlyshire,MN,1692.0
CU27696-490408,Samuel,4879,Hawkinsstad,IN,1679.0
CU99904-862461,Sherry,9808,Weaverton,OH,1985.0
CU30301-673078,Christine,4527,East Jermaine,MS,1462.0
CU48320-277928,Catherine,3018,,NJ,1751.0
CU91323-165705,Hannah,8794,Meganland,UT,2033.0
CU60233-687583,Lynn,9921,Debbietown,FL,1739.0
CU58500-72636, Joshua ,2066,Port Brian,IA,2097.0
CU67633-203298,Amanda,9245,Lake Donald,NC,2492.0
CU50103-254297,Eric,2991,Jamesland,RI,1897.0
CU71464-333900,David,7953,Cookestad,HI,1761.0
CU34800-439335,Adam,7454,Lake Stacy,WY,1735.0
CU79404-236361,Dominique,4923, West Charles ,AL,2161.0
CU73179-781691,Sara,5178,Port Danielle,AS,1750.0
CU28426-921779,Martin,6486,South Kathrynview,WY,1879.0
CU46874-477664,Melissa,2501,Port Jason,AL,2183.0
CU42359-363849,Stephanie,9327,Allenchester,IL,1691.0
CU62107-617096,Tiffany,4069,Tuckermouth,PR,1838.0
CU95748-584796,Cameron,6184,West Johnport,MT,1791.0
CU66958-731515,Eric,8784,South Derektown,MO,1566.0
CU66089-840865,Bryce,5619,New Joseph,UT,1999.0
CU23722-304605,Kim,7356,Martinside,TN,1434.0
CU34211-380390,Carrie,5605,New Erica,IN,1925.0
CU15616-438080,Tammy,1805,West Cody,SC,1939.0
CU46762-646050,David,7949,Lake Scottfort,DE,1712.0
CU13120-436356,Jennifer,1612,West Charlesborough,IN,1518.0
CU58852-497903,Joyce,9957,West Jason,RI,2179.0
CU56475-159225,Richard,1606,East Elizabeth,TX,2239.0
CU66009-117720,Charles,3895,Bakermouth,WV,1934.0
CU80774-263938,Spencer,9830,East Lisa,RI,1790.0
CU90303-335505,Zachary,2538,,AR,1637.0
CU12015-104480,Pamela,6212,Lewisfurt,VA,1722.0
CU51483-907630,Erica,8604,Ritafort,NM,
CU19113-272910,Olivia,5450,North Noahfort,VT,2078.0
CU56956-943522,Carla,2176,Christopherport,ME,1888.0
CU77752-600771,John,5297,East Lisa,MI,2113.0
CU7413-547709,Anna,3309,West Marymouth,MT,1809.0
CU7232-540682,Daniel,2241,Christopherview,MS,1843.0
CU47932-295722,Stacy,2356,Lake Arthur,NH,1744.0
CU30418-702921,Dorothy,7365,Thomaston,NV,1874.0
CU68506-500429,Kristen,2936,Espinozaton,CO,1680.0
CU34566-805937,Nicole,6202,Lake Michelle,MT,2153.0
CU54404-864947, Janet ,8851,North Gary,SC,1977.0
CU46584-601613,Gwendolyn,1580,Lake Ebony,IA,2153.0
CU57665-23434,Javier,6216,Reeseport,MN,2044.0
CU87344-276142,John,8654,Alfredberg,PA,1914.0
CU92809-565311,Daniel,2237,Kimberlyton,KY,2099.0
CU22306-42138,Kim,, North Jeffrey ,DC,2083.0
CU11145-776955,Richard,6717,Port Amyland,PA,2129.0
CU68267-891342,Noah,2230,Kristinfort,ND,1921.0
CU42372-915557,Patrick,9849,Kennethchester,OH,1952.0
CU86863-723755,Brian,1084,Huntview,GU,2034.0
CU35286-780272, Hannah ,2087,Collinsland,MI,2067.0
CU77054-769558,Jamie,8964,Port Patrick,NH,2069.0
CU68822-48402,Rachel,8313,South William,SD,1187.0
CU88569-509963,Brenda,7560, North Kimberlyburgh ,PW,1741.0
CU17826-28825,Michelle,9879,West Hannahton,GA,2435.0
CU77169-387299,Jesus,8262,East Ashleychester,DE,1557.0
CU87371-206515,Natasha,8651,Kirkborough,MA,2144.0
CU61680-383192,Kimberly,7620,Port Gary,MN,1894.0
CU30650-353734,Karen,5186,Thompsonbury,FL,1633.0
CU38606-933888,Michael,4661,South Deborah,VT,1982.0
CU94746-310329,Mikayla,4256,Nicholsmouth,AK,1731.0
CU39887-494680,Danny,5550,Lewisport,IN,2176.0
CU51934-706150,Katherine,4672,Danielleton,PA,1725.0
CU71499-673084,Duane,4104,Dorothybury,FM,2177.0
CU59322-224759,Michael,3965,West Cheryl,VT,
CU61684-463463,Jeffery,2567,Emilymouth,PR,1887.0
CU22583-813790,Anthony,7062,Pearsonberg,OR,2002.0
CU61256-944231,Todd,6503,Kennedyland,VT,1785.0
CU83168-157324,Todd,2505,Greenborough,SD,2076.0
CU77305-546065,Christine,9433,Jessicaberg,TN,2159.0
CU81139-855633,Ashley,2299,Payneland,IA,2376.0
CU63472-510389,Heidi,1599,Mullenfort,AL,1785.0
CU66362-517242,Melissa,9649,West Taraborough,MN,2266.0
CU48128-168890,Erika,4516,Julieberg,KY,2060.0
CU63078-120836,Madison,1293,Perkinsborough,NY,1717.0
CU64787-557512,Tracey,3881,Michaelmouth,GA,1361.0
CU5306-679852,Debra,6951,South Shannon,VT,1369.0
CU73466-328953,Corey,3472,South William,IA,2153.0
CU42021-754265,Michelle,,Johnfort,CT,1848.0
CU27999-187747,Pamela,3540,Flemingside,MH,1628.0
CU72870-260522,Timothy,3270,,GA,1592.0
CU44313-54828,Sarah,6725,South Brentbury,CA,2031.0
CU39256-684786,Jennifer,1714,Travisport,IN,1803.0
CU40267-831503,Rick,2810,West Anneside,KS,1794.0
CU93679-789348,Heidi,3467,Clarkberg,NJ,1927.0
CU54668-161394,Emily,6515,Port Frances,ID,2541.0
CU19349-410343,Raymond,3941,Robinhaven,NH,2053.0
CU58030-822787,Christina,9527,Zhangview,ND,1806.0
CU89066-367930,Tony,1156, North David ,VA,2129.0
CU16367-564252,Thomas,1896,Brownside,VT,1687.0
CU9461-330502,Eric,7702,North Michaelburgh,WA,2035.0
CU69720-350139,Lori,4286,Port Ronaldland,SD,1934.0
CU98376-774450,Keith,9119,Jacquelineland,GU,1719.0
CU15466-289785,Tara,2484,Jacobfurt,IL,1838.0
CU97035-735471,Nicholas,,New Steven,KY,1601.0
CU19846-979863,Daniel,5297,Marshalltown,DC,1761.0
CU75712-913598,James,2775,Melissaberg,FM,1927.0
CU10297-438622, Zachary ,6251,Douglasborough,NV,1831.0
CU42749-800793,Jason,4599,East Victoria,KY,1491.0
CU2212-391305,Diana,6135,Christinefort,MN,2306.0
CU16949-572095,Travis,4617,Port Anthonyberg,DE,2095.0
CU70268-103571,Amanda,,Port Carol,VI,1797.0
CU52470-941253,Rachel,1372,North Tonya,PW,1957.0
CU90389-475516,Melissa,4089,Lake Christina,FL,1704.0
CU77145-823392,Jonathan,5803,Randallland,PW,1715.0
CU9462-728259,Michael,3293,Colemanhaven,TN,1896.0
CU75068-650881,Erik,2224,Elizabethfort,SC,2007.0
CU19879-824309,Joel,6136,Donaldton,TX,1841.0
CU94245-188171,David,4789,Harringtonstad,PW,1638.0
CU38891-814698,John,9382,East Heather,VI,1847.0
CU28903-55981,Melissa,9324,Angiebury,AS,1876.0
CU11697-501249,Reginald,6208,Joneshaven,SD,2088.0
CU60711-815083,Derek,,North Aprilbury,VI,1885.0
CU54285-716922,Kimberly,5645,West Adamview,ND,1663.0
CU81581-261235,Matthew,7213,South Lucas,VT,1958.0
CU88630-873139,James,3203, Lake Jamieport ,VI,1884.0
CU41769-708338, James ,7800,Carrbury,MD,1461.0
CU1911-955345,Sydney,4537,Davenportmouth,MO,3012.0
CU90744-342324,Daniel,7029,Matthewland,NY,1576.0
CU62857-715068,Jennifer,2123,Allenbury,WY,1668.0
CU51729-95736,Christina,5172,North Clayton,PR,1982.0
CU83745-487277,David,5655,Riddleton,SC,2002.0
CU91634-358684,Gina,9308,Lewismouth,CT,2199.0
CU3597-314254,Kathleen,9309,South Tyler,OR,1284.0
CU18374-958906,Jessica,9037,Juliechester,SC,2056.0
CU92763-244853,Barbara,1598,Thomasberg,DC,1796.0
CU28122-339596,Kimberly,1201,New James,AR,1925.0
CU68020-260346,John,9858,Whitemouth,MN,2243.0
CU63585-718199,Jeffrey,5403,New Michelleburgh,GA,1784.0
CU53285-33910,Stacy,7163,East Marissaton,,2074.0
CU57614-909906,Melissa,9858,Port Richard,CO,
CU27948-32516,Paul,8895,Brendastad,MD,2037.0
CU92567-608152,Patrick,7853,New Brian,AR,1900.0
CU56991-144842,Brittany,9128,New Ricky,MH,2176.0
CU85359-656820,Patrick,3605,Marshallland,RI,1767.0
CU78392-290766,Christine,3902,Danielleview,WA,1852.0
CU26886-876207, Robert ,7312,Sellersburgh,MS,1887.0
CU72442-259176,Kevin,2468,Lewisberg,OK,1839.0
CU62017-340814,Amy,8287,Jacquelinechester,GA,1941.0
CU44529-344360,Jordan,9234,Stacyview,GU,1703.0
CU28819-885785,Jonathan,4857,Diazhaven,GA,1828.0
CU2369-513559,Carol,3153,North Lisaberg,MH,1816.0
CU32237-73220,Penny,5693,Montgomeryshire,VA,1895.0
CU72022-952272,Mary,7858, West Cynthialand ,SC,1809.0
CU87194-202972,Vanessa,9463,Watkinsfort,VA,1741.0
CU7388-873341,Robert,7457,East Jeffreyside,ME,1876.0
CU39609-922440,Dwayne,4726,West Sarastad,IL,1672.0
CU65008-546283,Kent,3887,Lanceburgh,OH,1884.0
CU54459-214581,Todd,5453,East Megan,WI,2387.0
CU74102-54764,Jennifer,8799,South Christinahaven,OK,1827.0
CU39546-984445,,2445,West Pedro,ID,1699.0
CU46279-694276,Kara,8715,Kevinmouth,IA,1444.0
CU97345-137942, Mary ,3071,Matthewborough,VI,1629.0
CU93711-270418,Jim,8644,Lake Wesleybury,MN,2165.0
CU77624-171021,Julia,6990,North Karaland,PA,1929.0
CU26633-996467,Charles,5631,Elizabethfurt,DC,1612.0
CU1939-777689,Brandon,2374,North Karenland,AL,
CU94755-524724,Donald,4186,Lake Melissa,DE,938.0
CU80718-320762,Christopher,5006,Ericaton,TN,428.0
CU8986-157321,James,4185,West Loriborough,MP,1701.0
CU92493-767941,Brian,8801,Ronaldborough,VT,2251.0
CU93004-637627,Angelica,8118,East Nicole,NV,1873.0
CU69236-398504,Alan,5706,Mcgeeside,SC,2009.0
CU17787-608588,Vickie,5422,Port Jason,DE,1700.0
CU93232-532918,Hannah,3469,South Karen,SD,1836.0
CU48830-927594,Lori,3076,Jordanview,TX,1956.0
CU29187-211247,Cassandra,4977,South Tombury,TX,1214.0
CU24112-196141,James,8376,Carlosberg,PA,1987.0
CU91453-96291,David,2338,Andersonshire,IA,2073.0
CU52690-984090,Krystal,,Leeberg,WA,1890.0
CU22263-652216,Susan,9617,Turnerborough,MH,1947.0
CU47108-394509,Amanda,6940,East Joshuaborough,MS,1840.0
CU29263-798376,Ashley,3800,Lake Alyssahaven,GA,1732.0
CU34202-384043,Willie,1935,Port Anthonyberg,IL,1857.0
CU61540-783832,Rebecca,8068,Brownburgh,MD,1611.0
CU61530-624431,Adam,5913,Latoyaland,MI,1872.0
CU81333-156501,Tina,3608,Christinaburgh,RI,1746.0
CU91550-512923,Benjamin,1166,Lake Walter,WI,1615.0
CU35669-984570,Holly,7154,Elizabethfurt,IN,3023.0
CU75548-364245, Matthew ,8165, Lake Anthonyton ,WY,1976.0
CU29923-829421,Monica,8003,Ruizborough,,1902.0
CU2515-342852,Stacey,8264,Jonesside,ND,1944.0
CU3021-704206,Kathy,4342,West Kathleenburgh,SD,2200.0
